2.006691e+01 8.181967e-10 2.981523e-12 3.013589e-18 5.500970e-20 4.487847e-24 1.098147e-25
2.007486e+01 9.610627e-10 3.578636e-12 3.667263e-18 6.728029e-20 5.608958e-24 1.369376e-25
2.008280e+01 1.123913e-09 4.275221e-12 4.442263e-18 8.192387e-20 6.974961e-24 1.699044e-25
2.009075e+01 1.308989e-09 5.085005e-12 5.357879e-18 9.933551e-20 8.632743e-24 2.098178e-25
2.009870e+01 1.518698e-09 6.023209e-12 6.435961e-18 1.199665e-19 1.063698e-23 2.579570e-25
2.010665e+01 1.755607e-09 7.106643e-12 7.701150e-18 1.443324e-19 1.305134e-23 3.158071e-25
2.011460e+01 2.022471e-09 8.353868e-12 9.181240e-18 1.730211e-19 1.594978e-23 3.850947e-25
2.012255e+01 2.322270e-09 9.785425e-12 1.090767e-17 2.067021e-19 1.941809e-23 4.678248e-25
2.013050e+01 2.658225e-09 1.142405e-11 1.291596e-17 2.461380e-19 2.355550e-23 5.663148e-25
2.013845e+01 3.033845e-09 1.329489e-11 1.524615e-17 2.921955e-19 2.847648e-23 6.832329e-25
2.014640e+01 3.452950e-09 1.542585e-11 1.794324e-17 3.458576e-19 3.431299e-23 8.216437e-25
2.015434e+01 3.919700e-09 1.784775e-11 2.105776e-17 4.082374e-19 4.121684e-23 9.850651e-25
2.016229e+01 4.438631e-09 2.059452e-11 2.464642e-17 4.805926e-19 4.936232e-23 1.177538e-24
2.017024e+01 5.014662e-09 2.370332e-11 2.877283e-17 5.643415e-19 5.894911e-23 1.403697e-24
2.017819e+01 5.653099e-09 2.721492e-11 3.350815e-17 6.610796e-19 7.020580e-23 1.668839e-24
2.018614e+01 6.359633e-09 3.117396e-11 3.893174e-17 7.725985e-19 8.339341e-23 1.979002e-24
2.019409e+01 7.140339e-09 3.562932e-11 4.513191e-17 9.009073e-19 9.880926e-23 2.341060e-24
2.020204e+01 8.001729e-09 4.063460e-11 5.220682e-17 1.048259e-18 1.167919e-22 2.762832e-24
2.020999e+01 8.950849e-09 4.624853e-11 6.026558e-17 1.217178e-18 1.377261e-22 3.253214e-24
2.021794e+01 9.995312e-09 5.253533e-11 6.942956e-17 1.410486e-18 1.620486e-22 3.822309e-24
2.022588e+01 1.114334e-08 5.956513e-11 7.983349e-17 1.631339e-18 1.902546e-22 4.481561e-24
2.023383e+01 1.240380e-08 6.741436e-11 9.162663e-17 1.883258e-18 2.229046e-22 5.243914e-24
2.024178e+01 1.378625e-08 7.616619e-11 1.049740e-16 2.170164e-18 2.606321e-22 6.123994e-24
2.024973e+01 1.530095e-08 8.591101e-11 1.200579e-16 2.496425e-18 3.041528e-22 7.138316e-24
2.025768e+01 1.695888e-08 9.674707e-11 1.370798e-16 2.866894e-18 3.542733e-22 8.305511e-24
2.026563e+01 1.877178e-08 1.087811e-10 1.562624e-16 3.286962e-18 4.119021e-22 9.646572e-24
2.027358e+01 2.075207e-08 1.221289e-10 1.778510e-16 3.762615e-18 4.780613e-22 1.118511e-23
2.028153e+01 2.291299e-08 1.369161e-10 2.021158e-16 4.300486e-18 5.538993e-22 1.294766e-23
2.028948e+01 2.526858e-08 1.532788e-10 2.293541e-16 4.907928e-18 6.407047e-22 1.496399e-23
2.029742e+01 2.783381e-08 1.713645e-10 2.598922e-16 5.593079e-18 7.399227e-22 1.726749e-23
2.030537e+01 3.062472e-08 1.913329e-10 2.940892e-16 6.364942e-18 8.531715e-22 1.989561e-23
2.031332e+01 3.365837e-08 2.133563e-10 3.323391e-16 7.233462e-18 9.822612e-22 2.289023e-23
2.032127e+01 3.695299e-08 2.376215e-10 3.750745e-16 8.209616e-18 1.129215e-21 2.629819e-23
2.032922e+01 4.052804e-08 2.643300e-10 4.227694e-16 9.305508e-18 1.296294e-21 3.017183e-23
2.033717e+01 4.440420e-08 2.936993e-10 4.759424e-16 1.053447e-17 1.486017e-21 3.456951e-23
2.034512e+01 4.860348e-08 3.259641e-10 5.351607e-16 1.191118e-17 1.701193e-21 3.955636e-23
2.035307e+01 5.314919e-08 3.613772e-10 6.010443e-16 1.345179e-17 1.944951e-21 4.520494e-23
2.036102e+01 5.806606e-08 4.002105e-10 6.742707e-16 1.517404e-17 2.220770e-21 5.159603e-23
2.036896e+01 6.338027e-08 4.427567e-10 7.555794e-16 1.709741e-17 2.532517e-21 5.881945e-23
2.037691e+01 6.911955e-08 4.893303e-10 8.457771e-16 1.924330e-17 2.884487e-21 6.697505e-23
2.038486e+01 7.531334e-08 5.402698e-10 9.457425e-16 2.163518e-17 3.281444e-21 7.617365e-23
2.039281e+01 8.199289e-08 5.959384e-10 1.056433e-15 2.429875e-17 3.728670e-21 8.653825e-23
2.040076e+01 8.919139e-08 6.567266e-10 1.178890e-15 2.726219e-17 4.232019e-21 9.820523e-23
2.040871e+01 9.694408e-08 7.230531e-10 1.314248e-15 3.055631e-17 4.797967e-21 1.113257e-22
2.041666e+01 1.052883e-07 7.953673e-10 1.463740e-15 3.421483e-17 5.433678e-21 1.260669e-22
2.042461e+01 1.142636e-07 8.741504e-10 1.628707e-15 3.827460e-17 6.147072e-21 1.426138e-22
2.043255e+01 1.239118e-07 9.599180e-10 1.810602e-15 4.277585e-17 6.946892e-21 1.611709e-22
2.044050e+01 1.342767e-07 1.053222e-09 2.011005e-15 4.776253e-17 7.842790e-21 1.819642e-22
2.044845e+01 1.454051e-07 1.154653e-09 2.231627e-15 5.328254e-17 8.845407e-21 2.052432e-22
2.045640e+01 1.573458e-07 1.264844e-09 2.474325e-15 5.938815e-17 9.966472e-21 2.312828e-22
2.046435e+01 1.701508e-07 1.384471e-09 2.741108e-15 6.613628e-17 1.121890e-20 2.603865e-22
2.047230e+01 1.838747e-07 1.514255e-09 3.034154e-15 7.358893e-17 1.261691e-20 2.928885e-22
2.048025e+01 1.985755e-07 1.654969e-09 3.355817e-15 8.181357e-17 1.417612e-20 3.291565e-22
2.048820e+01 2.143143e-07 1.807436e-09 3.708645e-15 9.088356e-17 1.591372e-20 3.695956e-22
2.049615e+01 2.311557e-07 1.972535e-09 4.095391e-15 1.008787e-16 1.784858e-20 4.146508e-22
2.050409e+01 2.491679e-07 2.151204e-09 4.519029e-15 1.118856e-16 2.000142e-20 4.648115e-22
2.051204e+01 2.684226e-07 2.344444e-09 4.982772e-15 1.239984e-16 2.239495e-20 5.206149e-22
2.051999e+01 2.889954e-07 2.553318e-09 5.490086e-15 1.373192e-16 2.505408e-20 5.826509e-22
2.052794e+01 3.109656e-07 2.778963e-09 6.044710e-15 1.519587e-16 2.800611e-20 6.515665e-22
2.053589e+01 3.344168e-07 3.022587e-09 6.650674e-15 1.680371e-16 3.128094e-20 7.280711e-22
2.054384e+01 3.594367e-07 3.285476e-09 7.312324e-15 1.856845e-16 3.491125e-20 8.129421e-22
2.055179e+01 3.861178e-07 3.568999e-09 8.034340e-15 2.050418e-16 3.893285e-20 9.070310e-22
2.055974e+01 4.145575e-07 3.874613e-09 8.821760e-15 2.262615e-16 4.338482e-20 1.011270e-21
2.056769e+01 4.448583e-07 4.203864e-09 9.680007e-15 2.495088e-16 4.830990e-20 1.126678e-21
2.057563e+01 4.771278e-07 4.558398e-09 1.061491e-14 2.749621e-16 5.375475e-20 1.254370e-21
2.058358e+01 5.114794e-07 4.939961e-09 1.163275e-14 3.028145e-16 5.977028e-20 1.395564e-21
2.059153e+01 5.480323e-07 5.350410e-09 1.274026e-14 3.332745e-16 6.641205e-20 1.551592e-21
2.059948e+01 5.869113e-07 5.791714e-09 1.394469e-14 3.665672e-16 7.374060e-20 1.723906e-21
2.060743e+01 6.282476e-07 6.265963e-09 1.525380e-14 4.029356e-16 8.182193e-20 1.914092e-21
2.061538e+01 6.721783e-07 6.775373e-09 1.667595e-14 4.426421e-16 9.072791e-20 2.123879e-21
2.062333e+01 7.188474e-07 7.322295e-09 1.822009e-14 4.859696e-16 1.005368e-19 2.355152e-21
2.063128e+01 7.684059e-07 7.909221e-09 1.989582e-14 5.332228e-16 1.113336e-19 2.609965e-21
2.063923e+01 8.210119e-07 8.538790e-09 2.171344e-14 5.847306e-16 1.232111e-19 2.890556e-21
2.064717e+01 8.768315e-07 9.213799e-09 2.368398e-14 6.408467e-16 1.362698e-19 3.199361e-21
2.065512e+01 9.360386e-07 9.937210e-09 2.581926e-14 7.019523e-16 1.506190e-19 3.539029e-21
2.066307e+01 9.988158e-07 1.071216e-08 2.813193e-14 7.684576e-16 1.663775e-19 3.912442e-21
2.067102e+01 1.065354e-06 1.154196e-08 3.063554e-14 8.408037e-16 1.836743e-19 4.322736e-21
2.067897e+01 1.135854e-06 1.243012e-08 3.334457e-14 9.194653e-16 2.026491e-19 4.773315e-21
2.068692e+01 1.210524e-06 1.338035e-08 3.627454e-14 1.004952e-15 2.234537e-19 5.267879e-21
2.069487e+01 1.289584e-06 1.439658e-08 3.944202e-14 1.097813e-15 2.462524e-19 5.810443e-21
2.070282e+01 1.373263e-06 1.548295e-08 4.286471e-14 1.198636e-15 2.712236e-19 6.405366e-21
2.071077e+01 1.461799e-06 1.664383e-08 4.656156e-14 1.308054e-15 2.985601e-19 7.057378e-21
2.071871e+01 1.555444e-06 1.788386e-08 5.055276e-14 1.426745e-15 3.284710e-19 7.771606e-21
2.072666e+01 1.654460e-06 1.920792e-08 5.485992e-14 1.555437e-15 3.611823e-19 8.553608e-21
2.073461e+01 1.759120e-06 2.062117e-08 5.950605e-14 1.694911e-15 3.969389e-19 9.409408e-21
2.074256e+01 1.869711e-06 2.212904e-08 6.451575e-14 1.846004e-15 4.360051e-19 1.034553e-20
2.075051e+01 1.986533e-06 2.373727e-08 6.991523e-14 2.009614e-15 4.786671e-19 1.136903e-20
2.075846e+01 2.109899e-06 2.545193e-08 7.573244e-14 2.186702e-15 5.252337e-19 1.248756e-20
2.076641e+01 2.240135e-06 2.727938e-08 8.199717e-14 2.378298e-15 5.760388e-19 1.370938e-20
2.077436e+01 2.377583e-06 2.922636e-08 8.874119e-14 2.585504e-15 6.314426e-19 1.504344e-20
2.078230e+01 2.522598e-06 3.129997e-08 9.599829e-14 2.809500e-15 6.918340e-19 1.649941e-20
2.079025e+01 2.675552e-06 3.350766e-08 1.038045e-13 3.051550e-15 7.576327e-19 1.808773e-20
2.079820e+01 2.836831e-06 3.585730e-08 1.121982e-13 3.313002e-15 8.292911e-19 1.981968e-20
2.080615e+01 3.006840e-06 3.835718e-08 1.212201e-13 3.595302e-15 9.072969e-19 2.170745e-20
2.081410e+01 3.186001e-06 4.101601e-08 1.309137e-13 3.899992e-15 9.921760e-19 2.376421e-20
2.082205e+01 3.374753e-06 4.384297e-08 1.413251e-13 4.228723e-15 1.084495e-18 2.600413e-20
2.083000e+01 3.573554e-06 4.684772e-08 1.525034e-13 4.583255e-15 1.184863e-18 2.844254e-20
2.083795e+01 3.782884e-06 5.004040e-08 1.645008e-13 4.965471e-15 1.293936e-18 3.109595e-20
2.084590e+01 4.003240e-06 5.343171e-08 1.773728e-13 5.377379e-15 1.412423e-18 3.398215e-20
2.085384e+01 4.235141e-06 5.703285e-08 1.911782e-13 5.821123e-15 1.541082e-18 3.712033e-20
2.086179e+01 4.479127e-06 6.085564e-08 2.059797e-13 6.298990e-15 1.680731e-18 4.053115e-20
2.086974e+01 4.735761e-06 6.491247e-08 2.218436e-13 6.813420e-15 1.832249e-18 4.423686e-20
2.087769e+01 5.005629e-06 6.921636e-08 2.388405e-13 7.367014e-15 1.996581e-18 4.826142e-20
2.088564e+01 5.289340e-06 7.378101e-08 2.570452e-13 7.962544e-15 2.174740e-18 5.263062e-20
2.089359e+01 5.587530e-06 7.862078e-08 2.765371e-13 8.602967e-15 2.367817e-18 5.737218e-20
2.090154e+01 5.900860e-06 8.375075e-08 2.974003e-13 9.291430e-15 2.576983e-18 6.251594e-20
2.090949e+01 6.230016e-06 8.918675e-08 3.197242e-13 1.003129e-14 2.803492e-18 6.809398e-20
2.091744e+01 6.575716e-06 9.494539e-08 3.436034e-13 1.082611e-14 3.048693e-18 7.414077e-20
2.092538e+01 6.938704e-06 1.010441e-07 3.691381e-13 1.167969e-14 3.314030e-18 8.069336e-20
2.093333e+01 7.319753e-06 1.075012e-07 3.964347e-13 1.259609e-14 3.601055e-18 8.779154e-20
2.094128e+01 7.719670e-06 1.143358e-07 4.256056e-13 1.357959e-14 3.911428e-18 9.547805e-20
2.094923e+01 8.139289e-06 1.215680e-07 4.567700e-13 1.463479e-14 4.246931e-18 1.037988e-19
2.095718e+01 8.579481e-06 1.292189e-07 4.900542e-13 1.576653e-14 4.609471e-18 1.128029e-19
2.096513e+01 9.041148e-06 1.373106e-07 5.255916e-13 1.698001e-14 5.001092e-18 1.225434e-19
2.097308e+01 9.525229e-06 1.458662e-07 5.635236e-13 1.828072e-14 5.423983e-18 1.330768e-19
2.098103e+01 1.003270e-05 1.549100e-07 6.039997e-13 1.967449e-14 5.880484e-18 1.444638e-19
2.098898e+01 1.056457e-05 1.644672e-07 6.471780e-13 2.116754e-14 6.373102e-18 1.567698e-19
2.099692e+01 1.112189e-05 1.745645e-07 6.932258e-13 2.276645e-14 6.904520e-18 1.700644e-19
2.100487e+01 1.170576e-05 1.852298e-07 7.423197e-13 2.447822e-14 7.477604e-18 1.844225e-19
2.101282e+01 1.231731e-05 1.964920e-07 7.946466e-13 2.631028e-14 8.095422e-18 1.999241e-19
2.102077e+01 1.295772e-05 2.083818e-07 8.504039e-13 2.827051e-14 8.761250e-18 2.166551e-19
2.102872e+01 1.362821e-05 2.209310e-07 9.098003e-13 3.036726e-14 9.478592e-18 2.347073e-19
2.103667e+01 1.433005e-05 2.341729e-07 9.730559e-13 3.260942e-14 1.025119e-17 2.541791e-19
2.104462e+01 1.506455e-05 2.481424e-07 1.040403e-12 3.500637e-14 1.108304e-17 2.751755e-19
2.105257e+01 1.583308e-05 2.628761e-07 1.112088e-12 3.756809e-14 1.197841e-17 2.978092e-19
2.106052e+01 1.663704e-05 2.784120e-07 1.188370e-12 4.030515e-14 1.294186e-17 3.222004e-19
2.106846e+01 1.747792e-05 2.947899e-07 1.269521e-12 4.322874e-14 1.397825e-17 3.484777e-19
2.107641e+01 1.835722e-05 3.120517e-07 1.355832e-12 4.635073e-14 1.509276e-17 3.767787e-19
2.108436e+01 1.927654e-05 3.302407e-07 1.447605e-12 4.968368e-14 1.629094e-17 4.072502e-19
2.109231e+01 2.023750e-05 3.494025e-07 1.545163e-12 5.324090e-14 1.757868e-17 4.400493e-19
2.110026e+01 2.124180e-05 3.695845e-07 1.648843e-12 5.703647e-14 1.896227e-17 4.753436e-19
2.110821e+01 2.229120e-05 3.908365e-07 1.759003e-12 6.108530e-14 2.044842e-17 5.133121e-19
2.111616e+01 2.338752e-05 4.132100e-07 1.876018e-12 6.540317e-14 2.204429e-17 5.541459e-19
2.112411e+01 2.453264e-05 4.367593e-07 2.000284e-12 7.000678e-14 2.375747e-17 5.980490e-19
2.113205e+01 2.572852e-05 4.615408e-07 2.132220e-12 7.491378e-14 2.559609e-17 6.452390e-19
2.114000e+01 2.697718e-05 4.876134e-07 2.272265e-12 8.014284e-14 2.756877e-17 6.959481e-19
2.114795e+01 2.828071e-05 5.150384e-07 2.420881e-12 8.571372e-14 2.968472e-17 7.504239e-19
2.115590e+01 2.964128e-05 5.438801e-07 2.578557e-12 9.164728e-14 3.195371e-17 8.089304e-19
2.116385e+01 3.106113e-05 5.742054e-07 2.745806e-12 9.796558e-14 3.438615e-17 8.717491e-19
2.117180e+01 3.254260e-05 6.060838e-07 2.923167e-12 1.046919e-13 3.699314e-17 9.391799e-19
2.117975e+01 3.408809e-05 6.395883e-07 3.111209e-12 1.118510e-13 3.978644e-17 1.011542e-18
2.118770e+01 3.570009e-05 6.747945e-07 3.310531e-12 1.194687e-13 4.277859e-17 1.089177e-18
2.119565e+01 3.738117e-05 7.117816e-07 3.521760e-12 1.275726e-13 4.598291e-17 1.172447e-18
2.120359e+01 3.913399e-05 7.506319e-07 3.745559e-12 1.361916e-13 4.941355e-17 1.261738e-18
2.121154e+01 4.096132e-05 7.914311e-07 3.982623e-12 1.453564e-13 5.308557e-17 1.357461e-18
2.121949e+01 4.286601e-05 8.342688e-07 4.233683e-12 1.550993e-13 5.701494e-17 1.460053e-18
2.122744e+01 4.485100e-05 8.792381e-07 4.499508e-12 1.654543e-13 6.121864e-17 1.569981e-18
2.123539e+01 4.691934e-05 9.264361e-07 4.780906e-12 1.764575e-13 6.571471e-17 1.687739e-18
2.124334e+01 4.907418e-05 9.759636e-07 5.078724e-12 1.881468e-13 7.052228e-17 1.813855e-18
2.125129e+01 5.131879e-05 1.027926e-06 5.393856e-12 2.005622e-13 7.566169e-17 1.948889e-18
2.125924e+01 5.365653e-05 1.082433e-06 5.727236e-12 2.137458e-13 8.115450e-17 2.093436e-18
2.126719e+01 5.609088e-05 1.139598e-06 6.079849e-12 2.277421e-13 8.702359e-17 2.248130e-18
2.127513e+01 5.862545e-05 1.199540e-06 6.452727e-12 2.425981e-13 9.329325e-17 2.413643e-18
2.128308e+01 6.126395e-05 1.262383e-06 6.846954e-12 2.583630e-13 9.998921e-17 2.590691e-18
2.129103e+01 6.401022e-05 1.328255e-06 7.263668e-12 2.750890e-13 1.071388e-16 2.780034e-18
2.129898e+01 6.686823e-05 1.397289e-06 7.704062e-12 2.928309e-13 1.147710e-16 2.982477e-18
2.130693e+01 6.984207e-05 1.469625e-06 8.169390e-12 3.116463e-13 1.229164e-16 3.198879e-18
2.131488e+01 7.293599e-05 1.545408e-06 8.660966e-12 3.315961e-13 1.316075e-16 3.430148e-18
2.132283e+01 7.615435e-05 1.624787e-06 9.180168e-12 3.527443e-13 1.408790e-16 3.677250e-18
2.133078e+01 7.950166e-05 1.707918e-06 9.728442e-12 3.751583e-13 1.507671e-16 3.941211e-18
2.133873e+01 8.298259e-05 1.794966e-06 1.030730e-11 3.989090e-13 1.613107e-16 4.223116e-18
2.134667e+01 8.660194e-05 1.886097e-06 1.091834e-11 4.240710e-13 1.725506e-16 4.524119e-18
2.135462e+01 9.036469e-05 1.981488e-06 1.156323e-11 4.507229e-13 1.845302e-16 4.845445e-18
2.136257e+01 9.427595e-05 2.081322e-06 1.224370e-11 4.789472e-13 1.972954e-16 5.188390e-18
2.137052e+01 9.834103e-05 2.185787e-06 1.296159e-11 5.088307e-13 2.108947e-16 5.554330e-18
2.137847e+01 1.025654e-04 2.295081e-06 1.371882e-11 5.404650e-13 2.253796e-16 5.944723e-18
2.138642e+01 1.069546e-04 2.409407e-06 1.451739e-11 5.739459e-13 2.408044e-16 6.361114e-18
2.139437e+01 1.115145e-04 2.528980e-06 1.535941e-11 6.093745e-13 2.572266e-16 6.805142e-18
2.140232e+01 1.162512e-04 2.654018e-06 1.624709e-11 6.468569e-13 2.747070e-16 7.278540e-18
2.141027e+01 1.211707e-04 2.784751e-06 1.718272e-11 6.865046e-13 2.933099e-16 7.783147e-18
2.141821e+01 1.262794e-04 2.921417e-06 1.816872e-11 7.284347e-13 3.131034e-16 8.320910e-18
2.142616e+01 1.315840e-04 3.064263e-06 1.920762e-11 7.727704e-13 3.341592e-16 8.893889e-18
2.143411e+01 1.370912e-04 3.213544e-06 2.030207e-11 8.196410e-13 3.565534e-16 9.504266e-18
2.144206e+01 1.428080e-04 3.369527e-06 2.145483e-11 8.691823e-13 3.803662e-16 1.015435e-17
2.145001e+01 1.487416e-04 3.532487e-06 2.266880e-11 9.215368e-13 4.056822e-16 1.084659e-17
2.145796e+01 1.548994e-04 3.702710e-06 2.394701e-11 9.768543e-13 4.325911e-16 1.158356e-17
2.146591e+01 1.612891e-04 3.880494e-06 2.529264e-11 1.035292e-12 4.611875e-16 1.236801e-17
2.147386e+01 1.679185e-04 4.066145e-06 2.670899e-11 1.097015e-12 4.915711e-16 1.320283e-17
2.148180e+01 1.747959e-04 4.259985e-06 2.819953e-11 1.162195e-12 5.238474e-16 1.409108e-17
2.148975e+01 1.819295e-04 4.462342e-06 2.976789e-11 1.231016e-12 5.581277e-16 1.503600e-17
2.149770e+01 1.893280e-04 4.673562e-06 3.141786e-11 1.303666e-12 5.945292e-16 1.604101e-17
2.150565e+01 1.970002e-04 4.894000e-06 3.315339e-11 1.380347e-12 6.331760e-16 1.710972e-17
2.151360e+01 2.049554e-04 5.124025e-06 3.497863e-11 1.461268e-12 6.741988e-16 1.824596e-17
2.152155e+01 2.132030e-04 5.364019e-06 3.689790e-11 1.546647e-12 7.177353e-16 1.945377e-17
2.152950e+01 2.217527e-04 5.614380e-06 3.891573e-11 1.636717e-12 7.639311e-16 2.073742e-17
2.153745e+01 2.306144e-04 5.875517e-06 4.103682e-11 1.731718e-12 8.129394e-16 2.210142e-17
2.154540e+01 2.397985e-04 6.147856e-06 4.326612e-11 1.831904e-12 8.649220e-16 2.355052e-17
2.155334e+01 2.493156e-04 6.431838e-06 4.560877e-11 1.937539e-12 9.200491e-16 2.508976e-17
2.156129e+01 2.591766e-04 6.727921e-06 4.807016e-11 2.048903e-12 9.785005e-16 2.672444e-17
2.156924e+01 2.693927e-04 7.036576e-06 5.065589e-11 2.166285e-12 1.040465e-15 2.846018e-17
2.157719e+01 2.799756e-04 7.358295e-06 5.337184e-11 2.289992e-12 1.106143e-15 3.030288e-17
2.158514e+01 2.909370e-04 7.693584e-06 5.622411e-11 2.420343e-12 1.175744e-15 3.225879e-17
2.159309e+01 3.022893e-04 8.042969e-06 5.921911e-11 2.557673e-12 1.249489e-15 3.433449e-17
2.160104e+01 3.140450e-04 8.406994e-06 6.236349e-11 2.702332e-12 1.327611e-15 3.653695e-17
2.160899e+01 3.262172e-04 8.786222e-06 6.566421e-11 2.854687e-12 1.410356e-15 3.887348e-17
2.161694e+01 3.388191e-04 9.181236e-06 6.912853e-11 3.015122e-12 1.497982e-15 4.135182e-17
2.162488e+01 3.518646e-04 9.592639e-06 7.276401e-11 3.184039e-12 1.590762e-15 4.398013e-17
2.163283e+01 3.653677e-04 1.002106e-05 7.657855e-11 3.361860e-12 1.688980e-15 4.676700e-17
2.164078e+01 3.793429e-04 1.046713e-05 8.058040e-11 3.549024e-12 1.792939e-15 4.972149e-17
2.164873e+01 3.938052e-04 1.093154e-05 8.477812e-11 3.745992e-12 1.902956e-15 5.285316e-17
2.165668e+01 4.087699e-04 1.141496e-05 8.918069e-11 3.953246e-12 2.019363e-15 5.617207e-17
2.166463e+01 4.242529e-04 1.191812e-05 9.379743e-11 4.171290e-12 2.142513e-15 5.968884e-17
2.167258e+01 4.402704e-04 1.244175e-05 9.863807e-11 4.400652e-12 2.272772e-15 6.341463e-17
2.168053e+01 4.568391e-04 1.298662e-05 1.037128e-10 4.641882e-12 2.410531e-15 6.736122e-17
2.168848e+01 4.739762e-04 1.355352e-05 1.090321e-10 4.895557e-12 2.556196e-15 7.154102e-17
2.169642e+01 4.916992e-04 1.414327e-05 1.146070e-10 5.162280e-12 2.710196e-15 7.596708e-17
2.170437e+01 5.100264e-04 1.475672e-05 1.204490e-10 5.442681e-12 2.872982e-15 8.065315e-17
2.171232e+01 5.289764e-04 1.539473e-05 1.265701e-10 5.737417e-12 3.045028e-15 8.561372e-17
2.172027e+01 5.485684e-04 1.605822e-05 1.329827e-10 6.047178e-12 3.226831e-15 9.086401e-17
2.172822e+01 5.688220e-04 1.674812e-05 1.396997e-10 6.372683e-12 3.418915e-15 9.642007e-17
2.173617e+01 5.897575e-04 1.746539e-05 1.467348e-10 6.714681e-12 3.621829e-15 1.022988e-16
2.174412e+01 6.113957e-04 1.821103e-05 1.541019e-10 7.073959e-12 3.836150e-15 1.085179e-16
2.175207e+01 6.337579e-04 1.898607e-05 1.618157e-10 7.451335e-12 4.062485e-15 1.150961e-16
2.176002e+01 6.568661e-04 1.979158e-05 1.698914e-10 7.847667e-12 4.301469e-15 1.220531e-16
2.176796e+01 6.807427e-04 2.062866e-05 1.783450e-10 8.263848e-12 4.553772e-15 1.294095e-16
2.177591e+01 7.054111e-04 2.149844e-05 1.871928e-10 8.700811e-12 4.820094e-15 1.371871e-16
2.178386e+01 7.308949e-04 2.240211e-05 1.964522e-10 9.159531e-12 5.101174e-15 1.454087e-16
2.179181e+01 7.572185e-04 2.334086e-05 2.061410e-10 9.641025e-12 5.397783e-15 1.540984e-16
2.179976e+01 7.844071e-04 2.431596e-05 2.162778e-10 1.014636e-11 5.710732e-15 1.632814e-16
2.180771e+01 8.124863e-04 2.532869e-05 2.268819e-10 1.067663e-11 6.040874e-15 1.729843e-16
2.181566e+01 8.414827e-04 2.638040e-05 2.379736e-10 1.123301e-11 6.389101e-15 1.832350e-16
2.182361e+01 8.714233e-04 2.747246e-05 2.495738e-10 1.181669e-11 6.756350e-15 1.940629e-16
2.183155e+01 9.023360e-04 2.860629e-05 2.617042e-10 1.242895e-11 7.143603e-15 2.054987e-16
2.183950e+01 9.342495e-04 2.978337e-05 2.743875e-10 1.307108e-11 7.551892e-15 2.175748e-16
2.184745e+01 9.671930e-04 3.100521e-05 2.876473e-10 1.374446e-11 7.982296e-15 2.303253e-16
2.185540e+01 1.001197e-03 3.227337e-05 3.015081e-10 1.445052e-11 8.435949e-15 2.437858e-16
